prodi,jenis_kelamin,status_pegawai,ips_1,ips_2,ips_3,ips_4,ips_5,ips_6,ips_7,ips_8,IPK,sks_mk,lama_studi,lulus_tepat_waktu,angkatan,lulus_umur,umur
Akuntansi,Perempuan,Bekerja,3.375,3.595,3.25285714285714,3.64285714285714,3.67857142857143,3.43,3.75,3.75,3.55928571428571,144,4,Tepat waktu,2016,22,18
Akuntansi,Perempuan,Tidak bekerja,3.095,3.125,3.10857142857143,3.03714285714286,3.43,3.60714285714286,3.53714285714286,4,3.3675,144,4,Tepat waktu,2016,23,19
Akuntansi,Perempuan,Tidak bekerja,3.125,3.5325,3.35857142857143,3.28857142857143,3.60857142857143,3.64285714285714,3.78571428571429,4,3.54272321428571,144,5,Tepat waktu,2016,23,18
Akuntansi,Perempuan,Tidak bekerja,3.15875,3.22,3.21714285714286,3.32428571428571,3.57285714285714,3.57142857142857,3.67857142857143,3.75,3.43662946428571,144,4,Tepat waktu,2016,23,19
Akuntansi,Laki-laki,Tidak bekerja,3.3775,2.97,3.43142857142857,3.18,3.60714285714286,3.64285714285714,3.75,4,3.49486607142857,144,4,Tepat waktu,2016,22,18
Akuntansi,Perempuan,Tidak bekerja,3.06375,3.1275,3.11142857142857,3.32142857142857,3.25,3.50142857142857,3.82142857142857,4,3.39962053571429,144,4,Tepat waktu,2016,21,17
Akuntansi,Perempuan,Bekerja,3.5,3.75,3.5,3.75,3.78571428571429,3.85714285714286,3.82142857142857,3.75,3.71428571428571,144,4,Tepat waktu,2016,22,18
Akuntansi,Perempuan,Bekerja,3.03375,3.345,3.42857142857143,3.07285714285714,3.35857142857143,3.21714285714286,3.25,4,3.33823660714286,144,4,Tepat waktu,2016,22,18
Akuntansi,Laki-laki,Tidak bekerja,3.2225,3.19,3.29,3.14285714285714,3.35714285714286,3.42857142857143,3.82142857142857,3.75,3.4003125,144,4,Tepat waktu,2016,23,19
Akuntansi,Laki-laki,Bekerja,3.34625,3.12625,3.18285714285714,3.14285714285714,3.43,3.71428571428571,3.50142857142857,4,3.43049107142857,144,4,Tepat waktu,2016,24,20
Akuntansi,Perempuan,Tidak bekerja,3.1875,3.12625,3.28571428571429,3.03714285714286,3.53714285714286,3.18142857142857,3.57142857142857,4,3.36582589285714,144,4,Tepat waktu,2016,24,20
Akuntansi,Perempuan,Tidak bekerja,3.65625,3.78125,3.78571428571429,3.85714285714286,3.89285714285714,3.92857142857143,3.92857142857143,4,3.85379464285714,144,4,Tepat waktu,2016,22,18
Akuntansi,Perempuan,Tidak bekerja,3.03125,3.125,3.21714285714286,3.36142857142857,3.21428571428571,3.21571428571429,3.71571428571429,4,3.36006696428571,144,4,Tepat waktu,2016,23,19
Akuntansi,Perempuan,Tidak bekerja,3.035,3.0975,3.18142857142857,3.14285714285714,3.43,3.57142857142857,3.75,3.75,3.36977678571429,144,4,Tepat waktu,2016,22,18
Akuntansi,Perempuan,Bekerja,3.28375,3.25,3.46571428571429,3.32428571428571,3.53714285714286,3.50142857142857,3.39285714285714,3.5,3.40689732142857,144,6,Tidak tepat waktu,2016,27,21
Akuntansi,Perempuan,Tidak bekerja,3.1275,3.18875,3.29,2.93,3.39285714285714,3.07428571428571,3.46571428571429,4,3.30863839285714,144,4,Tepat waktu,2016,24,20
Akuntansi,Laki-laki,Tidak bekerja,3.43875,3.12625,3.28857142857143,3.04,3.35857142857143,3.07142857142857,3.43142857142857,3.75,3.313125,144,6,Tidak tepat waktu,2016,27,21
Akuntansi,Perempuan,Bekerja,3.3775,3.34375,3.42857142857143,3.39428571428571,3.53571428571429,3.60857142857143,3.60714285714286,4,3.53694196428571,144,4,Tepat waktu,2016,24,20
Akuntansi,Perempuan,Bekerja,3.4075,3.34625,3.39428571428571,3.28714285714286,3.71428571428571,3.53571428571429,3.85714285714286,4,3.56779017857143,144,4,Tepat waktu,2016,24,20
Akuntansi,Laki-laki,Tidak bekerja,2.72,3.28375,3.21571428571429,2.68,3.32142857142857,3.11,3.14571428571429,4,3.18457589285714,144,4,Tepat waktu,2016,27,23
Akuntansi,Perempuan,Bekerja,3.28125,3.09625,3.21571428571429,3.25428571428571,3.85714285714286,3.85714285714286,3.78571428571429,4,3.5434375,144,4,Tepat waktu,2016,24,20
Akuntansi,Laki-laki,Tidak bekerja,3.22,3.15875,3.07428571428571,2.96714285714286,3.18,3.60857142857143,3.53714285714286,4,3.34323660714286,144,4,Tepat waktu,2016,23,19
Akuntansi,Perempuan,Bekerja,3.25125,3.25,3.14571428571429,2.82285714285714,2.75285714285714,3.03857142857143,2.78857142857143,3.75,3.09997767857143,144,6,Tidak tepat waktu,2016,25,19
Akuntansi,Perempuan,Bekerja,3.2825,3.28125,3.32428571428571,3.43,3.43,3.67857142857143,3.60714285714286,3.75,3.47296875,144,4,Tepat waktu,2016,23,19
Akuntansi,Perempuan,Tidak bekerja,2.75125,3.03125,3.28714285714286,2.71714285714286,3.39428571428571,3.14285714285714,3.25428571428571,3.75,3.16602678571429,144,6,Tidak tepat waktu,2016,27,21
Akuntansi,Perempuan,Tidak bekerja,3.125,3.1275,3.10857142857143,2.86,3.18,3.14428571428571,3.39428571428571,3.75,3.21120535714286,144,6,Tidak tepat waktu,2016,26,20
Akuntansi,Laki-laki,Bekerja,3.06625,2.90875,3.00428571428571,3.11,3.03571428571429,3.28714285714286,3.21428571428571,4,3.20330357142857,144,4,Tepat waktu,2016,26,22
Akuntansi,Perempuan,Tidak bekerja,3.5325,3.25,2.96857142857143,2.93,3.25142857142857,3.64285714285714,3.46571428571429,3.75,3.34888392857143,144,4,Tepat waktu,2016,26,22
Akuntansi,Perempuan,Bekerja,3.41,3.40625,3.29,2.93142857142857,3.64428571428571,3.46571428571429,3.82142857142857,3.75,3.46488839285714,144,6,Tidak tepat waktu,2016,26,20
Akuntansi,Laki-laki,Tidak bekerja,3.34375,2.87625,3.03857142857143,2.85857142857143,3.53571428571429,3.17857142857143,3.14428571428571,3.75,3.21571428571429,144,4,Tepat waktu,2016,24,20
Akuntansi,Perempuan,Bekerja,3.53125,3.095,3.28857142857143,3.5,3.5,3.5,3.53714285714286,4,3.49399553571429,144,4,Tepat waktu,2016,29,25
Akuntansi,Laki-laki,Bekerja,3.1575,2.78375,3.07571428571429,2.86285714285714,3.43,3.39428571428571,3.67857142857143,3.75,3.26658482142857,144,6,Tidak tepat waktu,2016,28,22
Akuntansi,Perempuan,Tidak bekerja,3.09625,3.00125,3.11142857142857,2.86285714285714,3.42857142857143,3.35714285714286,3.35857142857143,4,3.27700892857143,144,4,Tepat waktu,2016,23,19
Akuntansi,Perempuan,Tidak bekerja,3.5,3.53125,3.57142857142857,3.78571428571429,3.82142857142857,3.92857142857143,3.85714285714286,4,3.74944196428571,144,4,Tepat waktu,2016,21,17
Akuntansi,Perempuan,Bekerja,3.315,3.375,3.32285714285714,3.10714285714286,3.71428571428571,3.60857142857143,3.85714285714286,3.75,3.50625,144,4,Tepat waktu,2016,24,20
Akuntansi,Perempuan,Tidak bekerja,3.03375,3.12625,3.21714285714286,3.21428571428571,3.43,3.46428571428571,3.78571428571429,4,3.40892857142857,144,4,Tepat waktu,2016,21,17
Psikologi,Perempuan,Bekerja,3.11285714285714,3.03857142857143,3.22,3.1275,3.21571428571429,2.89428571428571,2.93875,3,3.06845982142857,146,5,Tepat waktu,2016,27,22
Psikologi,Perempuan,Tidak bekerja,3.21571428571429,2.89714285714286,3.345,3.375,3.96428571428571,3.89285714285714,3.8125,3.75,3.5315625,146,4,Tepat waktu,2016,23,19
Psikologi,Perempuan,Tidak bekerja,3.42857142857143,3.46428571428571,3.34375,3.34625,3.75,3.67857142857143,3.03125,3,3.38033482142857,146,4,Tepat waktu,2016,27,23
Psikologi,Perempuan,Bekerja,3.46428571428571,3.07428571428571,3.28125,3.345,3.75,3.57285714285714,3.625,3.75,3.48283482142857,146,6,Tidak tepat waktu,2016,27,21
Psikologi,Laki-laki,Tidak bekerja,3.00142857142857,3.07285714285714,3.0025,3.22,3.78571428571429,3.46571428571429,3.40875,3,3.24462053571429,146,4,Tepat waktu,2016,29,25
Psikologi,Perempuan,Bekerja,3.64285714285714,3.17857142857143,3.4075,3.50125,3.60714285714286,3.85714285714286,3.75,3.5,3.55555803571429,146,4,Tepat waktu,2016,24,20
Psikologi,Perempuan,Tidak bekerja,3.00142857142857,2.86142857142857,2.97125,3.0325,3.68,3.67857142857143,3.5,3.5,3.27814732142857,146,4,Tepat waktu,2016,24,20
Psikologi,Perempuan,Tidak bekerja,2.93,2.64571428571429,3,2.62625,3.07428571428571,3.21714285714286,3.15875,3,2.95651785714286,146,6,Tidak tepat waktu,2016,25,19
Psikologi,Perempuan,Bekerja,3.03714285714286,2.50285714285714,3.0325,3.0325,3.46714285714286,3.60714285714286,3.59375,3.5,3.22162946428571,146,4,Tepat waktu,2016,23,19
Psikologi,Perempuan,Bekerja,2.89714285714286,2.35714285714286,2.93875,2.8775,3.32285714285714,3.35857142857143,3.34375,3.5,3.07446428571429,146,4,Tepat waktu,2016,24,20
Psikologi,Perempuan,Tidak bekerja,2.96571428571429,2.57142857142857,2.9375,3.1575,3.71428571428571,3.32285714285714,3.5,3.75,3.23991071428571,146,4,Tepat waktu,2016,24,20
Psikologi,Perempuan,Bekerja,3.39428571428571,3.18428571428571,3.28125,3.18875,3.32285714285714,2.71428571428571,2.93875,3,3.12805803571429,146,5,Tepat waktu,2016,27,22
Psikologi,Perempuan,Bekerja,3.64285714285714,3.43142857142857,3.25,3.47,3.78571428571429,3.64428571428571,3.71875,3.75,3.58662946428571,146,4,Tepat waktu,2016,23,19
Psikologi,Perempuan,Bekerja,3.89285714285714,3.53571428571429,3.37875,3.375,3.96428571428571,3.85714285714286,3.9375,3.75,3.71140625,146,4,Tepat waktu,2016,26,22
Psikologi,Perempuan,Bekerja,3.32142857142857,3.25285714285714,3.46875,3.375,3.82142857142857,3.64428571428571,3.5625,3.5,3.49328125,146,5,Tepat waktu,2016,26,21
Psikologi,Laki-laki,Tidak bekerja,3.60714285714286,2.93142857142857,3.40875,3.095,3.85714285714286,3.82142857142857,3.6875,4,3.55104910714286,146,4,Tepat waktu,2016,26,22
Psikologi,Perempuan,Tidak bekerja,3.00142857142857,2.79,2.78375,3.37625,3.32285714285714,3.71428571428571,3.5625,3,3.19388392857143,146,4,Tepat waktu,2016,24,20
Psikologi,Laki-laki,Tidak bekerja,3.35857142857143,3.39285714285714,3.345,3.6875,3.92857142857143,3.82142857142857,3.8125,3.75,3.63705357142857,146,4,Tepat waktu,2016,24,20
Psikologi,Laki-laki,Bekerja,3.32142857142857,2.93,3.3475,3.46875,3.82142857142857,3.89285714285714,3.9375,3.75,3.55868303571429,146,4,Tepat waktu,2016,24,20
Psikologi,Laki-laki,Bekerja,3.57142857142857,2.93,3.3775,3.40625,3.75,3.60714285714286,3.65625,3.5,3.47482142857143,146,4,Tepat waktu,2016,26,22
Psikologi,Laki-laki,Bekerja,3.11142857142857,2.89428571428571,3.12625,3.19,3.50142857142857,3.71428571428571,3.62625,3.75,3.36424107142857,146,4,Tepat waktu,2016,23,19
Psikologi,Perempuan,Tidak bekerja,3.04,2.78714285714286,2.875,2.87625,3.5,3.14571428571429,3.3775,3.5,3.13770089285714,146,4,Tepat waktu,2016,23,19
Psikologi,Perempuan,Bekerja,3.35714285714286,3.39285714285714,3.56375,3.59375,3.89285714285714,4,3.84375,3.75,3.67426339285714,146,4,Tepat waktu,2016,23,19
Psikologi,Perempuan,Bekerja,3.5,3.32428571428571,3.25125,3.59375,3.71428571428571,3.67857142857143,3.84375,3.75,3.58198660714286,146,4,Tepat waktu,2016,25,21
Psikologi,Laki-laki,Tidak bekerja,3.57142857142857,3.25285714285714,3.095,3.345,3.67857142857143,3.21428571428571,3.75,3.75,3.45714285714286,146,5,Tepat waktu,2016,27,22
Psikologi,Laki-laki,Tidak bekerja,2.96714285714286,2.96714285714286,3.25125,3.315,3.43,3.64285714285714,3.37625,3.75,3.33745535714286,146,4,Tepat waktu,2016,29,25
Psikologi,Perempuan,Bekerja,3.42857142857143,2.93285714285714,3.03125,3.1875,3.32285714285714,3.53571428571429,3.53125,3,3.24625,146,5,Tepat waktu,2016,26,21
Psikologi,Perempuan,Tidak bekerja,2.89571428571429,2.43142857142857,3.12875,3.315,3.5,3.50142857142857,3.59375,3.5,3.23325892857143,146,4,Tepat waktu,2016,22,18
Psikologi,Laki-laki,Bekerja,3.43,3.18142857142857,3.28375,3.5,3.18142857142857,3.10714285714286,2.93875,3,3.2028125,146,5,Tepat waktu,2016,29,24
Psikologi,Perempuan,Tidak bekerja,3.21428571428571,2.72,3.1575,3.18875,3.67857142857143,3.78571428571429,3.6875,3.75,3.39779017857143,146,4,Tepat waktu,2016,24,20
Psikologi,Laki-laki,Tidak bekerja,3.32428571428571,2.96714285714286,3.125,2.6575,3.21428571428571,2.72,3.0675,3,3.00946428571429,146,6,Tidak tepat waktu,2016,25,19
Psikologi,Perempuan,Bekerja,3.32142857142857,2.86285714285714,3.095,3.2525,3.78571428571429,3.82142857142857,3.71875,3.5,3.41970982142857,146,4,Tepat waktu,2016,25,21
Psikologi,Perempuan,Tidak bekerja,2.96428571428571,2.5,2.90625,3.06375,3.35857142857143,3.53571428571429,3.50125,3,3.10372767857143,146,4,Tepat waktu,2016,26,22
Psikologi,Laki-laki,Bekerja,3.46428571428571,3.46428571428571,3.19,3.6875,3.57142857142857,3.71428571428571,3.65625,3.75,3.56225446428571,146,4,Tepat waktu,2016,32,28
Psikologi,Laki-laki,Bekerja,3.35714285714286,2.5,2.9375,3.28125,3.35714285714286,3.60857142857143,3.5625,3.5,3.26301339285714,146,4,Tepat waktu,2016,29,25
Psikologi,Laki-laki,Bekerja,3.14428571428571,2.92857142857143,3.00375,3.31375,3.53571428571429,3.67857142857143,3.56375,3.75,3.36479910714286,146,4,Tepat waktu,2016,23,19
Psikologi,Perempuan,Tidak bekerja,3.42857142857143,3.18,3.15625,3.34375,3.78571428571429,3.57285714285714,3.8125,3.75,3.50370535714286,146,4,Tepat waktu,2016,22,18
Psikologi,Laki-laki,Bekerja,3.14571428571429,2.53714285714286,3.0325,3.22125,3.32142857142857,3.34375,3.46428571428571,3,3.13325892857143,146,4,Tepat waktu,2016,30,26
Psikologi,Laki-laki,Bekerja,3.42857142857143,2.89428571428571,3.1875,3.4075,3.75,3.39285714285714,3.59375,2.76,3.30180803571429,146,5,Tepat waktu,2016,28,23
Psikologi,Laki-laki,Tidak bekerja,3,2.43142857142857,2.785,2.72,3.21571428571429,3.53571428571429,3.2825,3,2.99629464285714,146,4,Tepat waktu,2016,34,30
Psikologi,Perempuan,Bekerja,3.32285714285714,2.46857142857143,3.19,3.0975,3.5,3.36,3.375,3,3.16424107142857,146,6,Tidak tepat waktu,2016,28,22
Psikologi,Perempuan,Tidak bekerja,3.28714285714286,3.03571428571429,2.7225,3.0025,3.35714285714286,3.5,3.595,3,3.1875,146,4,Tepat waktu,2016,28,24
Psikologi,Laki-laki,Tidak bekerja,3.25285714285714,2.82571428571429,2.845,2.75125,2.92857142857143,3.21571428571429,3.25,2.5,2.94613839285714,146,6,Tidak tepat waktu,2016,29,23
Psikologi,Perempuan,Tidak bekerja,3.46428571428571,2.92857142857143,3.34375,3.4075,3.85714285714286,3.78571428571429,3.875,3.75,3.55149553571429,146,4,Tepat waktu,2016,24,20
Psikologi,Laki-laki,Bekerja,3.32571428571429,2.89285714285714,3.09375,3.34625,3.82142857142857,3.64285714285714,3.5625,3.75,3.42941964285714,146,4,Tepat waktu,2016,27,23
Psikologi,Laki-laki,Bekerja,2.96428571428571,2.50571428571429,2.87625,3.0025,2.96571428571429,3.21714285714286,3.375,3.75,3.08207589285714,146,4,Tepat waktu,2016,27,23
Psikologi,Perempuan,Bekerja,2.89571428571429,2.35714285714286,2.68875,2.5325,3.21571428571429,3.25142857142857,3.47333333333333,3,2.92682291666667,149,5,Tepat waktu,2016,25,20
Psikologi,Perempuan,Bekerja,3.28714285714286,3.46571428571429,3.50125,3.62625,3.85714285714286,3.85714285714286,3.84375,3.5,3.61729910714286,146,4,Tepat waktu,2016,25,21
Psikologi,Perempuan,Bekerja,3.21571428571429,2.71714285714286,3.09375,3.31375,3.60714285714286,3.71428571428571,3.65625,3.75,3.38350446428571,146,4,Tepat waktu,2016,24,20
Psikologi,Perempuan,Tidak bekerja,3.32142857142857,3.18,3.31375,3.3775,3.82142857142857,3.64428571428571,3.75,3.75,3.51979910714286,146,4,Tepat waktu,2016,22,18
Psikologi,Perempuan,Tidak bekerja,3.43,3.39571428571429,3.47125,3.78125,4,3.89285714285714,3.84375,4,3.72685267857143,146,4,Tepat waktu,2016,22,18
Psikologi,Perempuan,Tidak bekerja,3.32285714285714,3.07428571428571,3.345,3.2825,3.78571428571429,3.82142857142857,3.75,3.75,3.51647321428571,146,4,Tepat waktu,2016,22,18
Psikologi,Laki-laki,Tidak bekerja,3.07142857142857,2.82428571428571,3.40625,3.6875,3.78571428571429,3.92857142857143,3.90625,3.75,3.545,146,4,Tepat waktu,2016,22,18
Psikologi,Laki-laki,Tidak bekerja,3.32142857142857,2.78857142857143,2.78625,3.315,3.32285714285714,3.42857142857143,3.31625,2.76,3.12986607142857,146,4,Tepat waktu,2016,24,20
Psikologi,Perempuan,Bekerja,3.28571428571429,2.75142857142857,3.03125,3.1575,3.53571428571429,3.60714285714286,3.59375,3.5,3.3078125,146,4,Tepat waktu,2016,22,18
Psikologi,Perempuan,Bekerja,3.71428571428571,3.07571428571429,3.1875,3.37625,3.92857142857143,3.89285714285714,3.8125,4,3.62345982142857,146,4,Tepat waktu,2016,22,18
Psikologi,Perempuan,Tidak bekerja,3.11,2.92857142857143,3.28125,3.34625,3.71428571428571,3.67857142857143,3.625,3.75,3.42924107142857,146,4,Tepat waktu,2016,23,19
Psikologi,Laki-laki,Tidak bekerja,3.82142857142857,3.92857142857143,3.71875,3.75,3.82142857142857,3.89285714285714,3.78125,4,3.83928571428571,146,4,Tepat waktu,2016,35,31
Psikologi,Perempuan,Bekerja,3.53571428571429,3.11142857142857,3.1575,3.34375,3.28571428571429,3.60857142857143,3.47,3.5,3.37658482142857,146,4,Tepat waktu,2016,23,19
Psikologi,Laki-laki,Tidak bekerja,3.28857142857143,2.46571428571429,3.1275,2.9425,3.53714285714286,3.53571428571429,3.595,3.5,3.24901785714286,146,4,Tepat waktu,2016,22,18
Psikologi,Perempuan,Tidak bekerja,3.07428571428571,2.78857142857143,2.8775,3.0975,3.35857142857143,3.5,3.40875,3.5,3.20064732142857,146,4,Tepat waktu,2016,24,20
Psikologi,Perempuan,Tidak bekerja,3.53571428571429,3.46714285714286,3.56375,3.56375,3.89285714285714,3.67857142857143,3.71875,4,3.67756696428571,146,4,Tepat waktu,2016,23,19
Psikologi,Perempuan,Tidak bekerja,3.32142857142857,2.75428571428571,3.22,3.15875,3.43,3.67857142857143,3.625,3.75,3.36725446428571,146,4,Tepat waktu,2016,22,18
Psikologi,Laki-laki,Tidak bekerja,3.07285714285714,2.75,3.035,3.25,3.78571428571429,3.82142857142857,3.65625,3,3.29640625,146,4,Tepat waktu,2016,27,23
Psikologi,Perempuan,Tidak bekerja,3.10714285714286,2.86285714285714,2.72,3.1575,3.78571428571429,3.53571428571429,3.59375,3.75,3.31408482142857,146,4,Tepat waktu,2016,22,18
Psikologi,Laki-laki,Tidak bekerja,3.00571428571429,2.96857142857143,2.97,3.09625,3.60857142857143,3.64428571428571,3.625,3,3.23979910714286,146,4,Tepat waktu,2016,25,21
Psikologi,Laki-laki,Tidak bekerja,3.18142857142857,2.61142857142857,3.03125,3.1275,3.71428571428571,3.75,3.56375,3.75,3.34120535714286,146,4,Tepat waktu,2016,24,20
Psikologi,Perempuan,Bekerja,3.07285714285714,2.68142857142857,2.84375,3.25125,3.35714285714286,3.57142857142857,3.5625,3.75,3.26129464285714,146,4,Tepat waktu,2016,24,20
Psikologi,Perempuan,Tidak bekerja,3.5,3.25,3.43875,3.59375,3.85714285714286,3.89285714285714,3.90625,3.75,3.64859375,146,4,Tepat waktu,2016,22,18
Psikologi,Laki-laki,Tidak bekerja,2.75142857142857,2.18,2.75125,2.69125,3.00285714285714,3.21428571428571,3.345,3.75,2.96075892857143,146,4,Tepat waktu,2016,26,22
Psikologi,Laki-laki,Bekerja,3.14714285714286,2.21714285714286,3.15625,3.15875,3.75,3.64285714285714,3.5325,3.75,3.29433035714286,146,4,Tepat waktu,2016,25,21
Psikologi,Laki-laki,Bekerja,3.57142857142857,3.21571428571429,3.1575,3.37625,3.71428571428571,3.64285714285714,3.625,3.75,3.50662946428571,146,4,Tepat waktu,2016,26,22
Psikologi,Perempuan,Tidak bekerja,3.00142857142857,2.57142857142857,2.81375,2.97125,3.53571428571429,3.60714285714286,3.46875,3.5,3.18368303571429,146,4,Tepat waktu,2016,22,18
Psikologi,Laki-laki,Tidak bekerja,3.28571428571429,2.89285714285714,3.0325,3.2825,3.60857142857143,3.78571428571429,3.71875,3.5,3.38832589285714,146,4,Tepat waktu,2016,23,19
Psikologi,Laki-laki,Bekerja,3.10857142857143,2.71571428571429,2.8775,3.03625,3.67857142857143,3.35714285714286,3.5325,3.5,3.22578125,146,4,Tepat waktu,2016,28,24
Psikologi,Perempuan,Bekerja,3.11285714285714,2.46571428571429,2.81625,2.78125,2.78857142857143,2.82142857142857,2.9075,2.76,2.80669642857143,146,6,Tidak tepat waktu,2016,26,20
Psikologi,Perempuan,Tidak bekerja,3.53571428571429,3.43,3.345,3.40625,4,3.75,3.8125,3.75,3.62868303571429,146,4,Tepat waktu,2016,23,19
Psikologi,Perempuan,Tidak bekerja,3.11,2.82285714285714,2.75375,3.34375,3.71428571428571,3.64285714285714,3.5,3,3.2359375,146,4,Tepat waktu,2016,24,20
Psikologi,Laki-laki,Bekerja,2.93142857142857,2.93,2.5025,2.845,3.07285714285714,3.25285714285714,3.19,3.75,3.05933035714286,146,4,Tepat waktu,2016,24,20
Psikologi,Laki-laki,Tidak bekerja,3.46428571428571,3.60857142857143,3.56375,3.84375,3.96428571428571,3.92857142857143,3.875,3.75,3.74977678571429,146,4,Tepat waktu,2016,24,20
Psikologi,Perempuan,Bekerja,3.18142857142857,2.64571428571429,3.06375,3.37625,3.60714285714286,3.82142857142857,3.6875,3.5,3.36040178571429,146,4,Tepat waktu,2016,26,22
Psikologi,Perempuan,Tidak bekerja,2.89571428571429,2.64857142857143,2.81375,2.845,3.46428571428571,3.64428571428571,3.59625,3,3.11348214285714,146,4,Tepat waktu,2016,24,20
Ilmu Hukum,Laki-laki,Bekerja,3.37625,3.375,3.375,3.16777777777778,3.72333333333333,3.5025,3.625,3.5,3.45560763888889,146,4,Tepat waktu,2016,44,40
Ilmu Hukum,Laki-laki,Bekerja,3.22,3.34375,3.22,3.27888888888889,3.64,3.375,3.71875,3.75,3.44329861111111,146,4,Tepat waktu,2016,46,42
Ilmu Hukum,Laki-laki,Bekerja,3.065,3.34375,3.1275,3.03,3.52888888888889,3.40625,3.6875,3,3.27361111111111,146,6,Tidak tepat waktu,2016,30,24
Ilmu Hukum,Laki-laki,Bekerja,3.625,3.65625,3.84375,3.80555555555556,3.97222222222222,3.90625,3.96875,4,3.84722222222222,146,4,Tepat waktu,2016,41,37
Ilmu Hukum,Laki-laki,Tidak bekerja,3.09875,3.095,2.9375,3.16888888888889,3.83333333333333,3.43875,3.71875,3.5,3.34887152777778,146,6,Tidak tepat waktu,2016,26,20
Ilmu Hukum,Perempuan,Bekerja,3.53125,3.625,3.5325,3.47222222222222,3.86111111111111,3.875,3.90625,4,3.72541666666667,146,4,Tepat waktu,2016,23,19
Ilmu Hukum,Perempuan,Bekerja,3.78125,3.75,3.6875,3.80555555555556,3.97222222222222,3.5625,3.75,3.75,3.75737847222222,146,6,Tidak tepat waktu,2016,28,22
Ilmu Hukum,Laki-laki,Tidak bekerja,3.09375,3.0975,3.19125,3.19777777777778,3.75,3.71875,3.875,4,3.49050347222222,146,4,Tepat waktu,2016,22,18
Ilmu Hukum,Laki-laki,Tidak bekerja,3.34375,3.28125,3.09875,3.11444444444444,3.52888888888889,3.2825,3.625,3.5,3.34682291666667,146,4,Tepat waktu,2016,24,20
Ilmu Hukum,Laki-laki,Bekerja,3.06625,3.65625,3.47,3.38888888888889,3.77888888888889,3.47,3.6875,4,3.56472222222222,146,4,Tepat waktu,2016,41,37
Ilmu Hukum,Perempuan,Bekerja,3.40625,3.12625,3.06625,3.22555555555556,3.44555555555556,3.47,3.625,3.75,3.38935763888889,146,4,Tepat waktu,2016,24,20
Ilmu Hukum,Laki-laki,Bekerja,3.2525,3.345,3.3125,3.52777777777778,3.58333333333333,3.5325,3.75,3.75,3.50670138888889,146,4,Tepat waktu,2016,24,20
Ilmu Hukum,Laki-laki,Bekerja,2.7225,2.9075,3.28125,3.22333333333333,3.41777777777778,3.3125,3.5,3.5,3.23310763888889,146,5,Tepat waktu,2016,31,26
Ilmu Hukum,Laki-laki,Bekerja,3.31375,3.59375,3.43875,3.66666666666667,3.91666666666667,3.595,3.8125,3,3.54213541666667,146,4,Tepat waktu,2016,42,38
Ilmu Hukum,Perempuan,Bekerja,3.22,3.53125,3.37625,3.41777777777778,3.66666666666667,3.62625,3.50125,3.5,3.47993055555556,146,4,Tepat waktu,2016,22,18
Ilmu Hukum,Laki-laki,Tidak bekerja,3.25125,3.46875,3.19125,3.30666666666667,3.75,3.43875,3.6875,3.5,3.44927083333333,146,6,Tidak tepat waktu,2016,29,23
Ilmu Hukum,Perempuan,Bekerja,3.345,3.625,3.19125,3.25111111111111,3.55666666666667,3.68875,3.75,4,3.55097222222222,146,4,Tepat waktu,2016,25,21
Ilmu Hukum,Laki-laki,Bekerja,3.96875,3.9375,4,3.94444444444444,4,4,4,4,3.98133680555556,146,4,Tepat waktu,2016,28,24
Ilmu Hukum,Laki-laki,Bekerja,3.0325,3.285,3.345,3.06,3.63888888888889,3.625,3.46875,3,3.30689236111111,146,4,Tepat waktu,2016,42,38
Ilmu Hukum,Laki-laki,Bekerja,3.19,3.28125,3.43875,3.25222222222222,3.88888888888889,3.4375,3.65625,3.5,3.45560763888889,146,4,Tepat waktu,2016,26,22
Ilmu Hukum,Laki-laki,Tidak bekerja,3.19,3.5625,3.53125,3.69444444444444,4,3.9375,3.875,3.75,3.69258680555556,146,4,Tepat waktu,2016,26,22
Ilmu Hukum,Perempuan,Tidak bekerja,3.4375,3.21875,3.5325,3.58444444444444,3.91666666666667,3.90625,3.9375,3.75,3.66045138888889,146,4,Tepat waktu,2016,24,20
Ilmu Hukum,Laki-laki,Tidak bekerja,2.9425,3.2525,3.0025,3.39,3.94444444444444,3.5325,3.65625,3.5,3.40258680555556,146,4,Tepat waktu,2016,23,19
Ilmu Hukum,Perempuan,Tidak bekerja,3.095,3.0325,3.46875,3.08666666666667,3.39111111111111,3.0625,3.34375,3.5,3.24753472222222,146,5,Tepat waktu,2016,24,19
Ilmu Hukum,Laki-laki,Tidak bekerja,3.21875,3.4075,3.40625,3.77777777777778,3.72222222222222,3.56375,3.8125,3.5,3.55109375,146,4,Tepat waktu,2016,26,22
Ilmu Hukum,Perempuan,Tidak bekerja,3.37625,3.19,3.47,3.27888888888889,3.72222222222222,3.8125,3.8125,3.5,3.52029513888889,146,4,Tepat waktu,2016,24,20
Ilmu Hukum,Perempuan,Tidak bekerja,3.5,3.25125,3.44,3.5,3.77777777777778,3.90625,3.8125,4,3.64847222222222,146,4,Tepat waktu,2016,24,20
Ilmu Hukum,Laki-laki,Bekerja,3,3.1275,3.22125,3.17,3.69444444444444,3.3775,3.4075,3,3.24977430555556,146,5,Tepat waktu,2016,28,23
